company,modality,position,seniority,ab,agile,ai,algorithm,analytical skill,attention detail,automation,aws,azure,bachelor,big data,business intelligence,communication,computer science,creativity,curiosity,dashboard,data mining,decision making,deep learning,economics,engineering,etl,excel,kpi,leadership,looker,machine learning,master,mathematics,modeling,motivation,natural language,optimization,ph,power bi,prediction,presentation,proactive,problem solving,programming,python,qlik,quantitative,r,reporting,research,segmentation,sql,statistic,storytelling,tableau,team work,visualization
BrandBastion,Remote,data analyst,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055592595453982714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02529832329036719,0.0,0.0,0.013532077072852245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clarity AI,Remote,data analyst,junior,0.0,0.0,0.06910523615356842,0.0,0.0,0.015069197369579509,0.0,0.0,0.0,0.014230092456731186,0.0,0.0,0.0,0.0,0.0,0.01750797834784803,0.021861296978630443,0.0,0.014920053597563616,0.0,0.012963834591266049,0.0,0.0,0.0,0.0,0.015542835721272233,0.0,0.010328924059761638,0.0,0.0,0.0,0.0,0.0,0.0,0.016437204125543784,0.0,0.0,0.014361265241309654,0.0,0.0,0.0,0.014821587111923152,0.0,0.03828661160439687,0.021861296978630443,0.011221032382144528,0.03858625710230073,0.0,0.007715399291369749,0.009089003381658219,0.0,0.010722594866143475,0.0,0.010203782751867453
Grupo Planeta,Unknown,data scientist,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036938440374756805,0.0,0.0,0.0,0.0,0.0,0.030022736565975337,0.0,0.0,0.0,0.031478420823471034,0.0,0.0,0.0,0.0,0.0,0.029230385596049114,0.0,0.0,0.04358405498756994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05846077119209823,0.0,0.0,0.015635337813298438,0.0,0.0,0.023061549395257484,0.0,0.0,0.0,0.016277996866881674,0.0,0.0,0.0,0.0,0.0
Smadex,Unknown,data analyst,unknown,0.0,0.0,0.0,0.0,0.0,0.023055232034957504,0.0,0.0,0.0,0.021771437152394976,0.026432019159284392,0.0,0.014140401377283831,0.0,0.0,0.026786463364499132,0.0,0.0,0.0,0.0,0.0,0.02720582568333562,0.0,0.02138401000594496,0.0,0.0,0.0,0.0,0.019834116392145128,0.0,0.0,0.030346294819227303,0.0,0.0,0.0,0.0,0.0,0.02197212594231242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01716770302341145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gartner,Unknown,data scientist,junior,0.0,0.0,0.0,0.0107051827586282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007510769409191221,0.010371169827394706,0.011564045446477086,0.0,0.0,0.0,0.0,0.0,0.010535024479275191,0.007225278754196021,0.0,0.0,0.0,0.0,0.0,0.008393771692171554,0.010535024479275191,0.00871368718884125,0.010792781063295905,0.0,0.016751655411609414,0.0,0.013357648665936542,0.0,0.0,0.0,0.0,0.01463023040234735,0.0,0.0060223609745459926,0.0,0.010371169827394706,0.008882761392749476,0.0,0.010452338523619008,0.0,0.006269897986566703,0.007386153567748747,0.0,0.0,0.0,0.0
AILY LABS,Hybrid,data scientist,senior,0.0,0.0473793158209064,0.08065732246308358,0.0,0.0,0.0,0.0,0.07415317201294289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02724630305661035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016074100023979677,0.02017460605854692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03358659199243093,0.034598522417156614,0.0,0.0,0.01701051688710643,0.0,0.0,0.0,0.024013749973737588,0.0,0.0,0.0,0.0,0.0
Glovo,On-site,data scientist,senior,0.0,0.0,0.0,0.05870702048249825,0.0,0.0,0.0,0.023594656730208507,0.026008348004684587,0.0,0.0256641999881276,0.0,0.013729639293619224,0.0,0.0,0.0,0.016237632020028918,0.0,0.0,0.026008348004684587,0.0,0.01320776416988203,0.0,0.0,0.0,0.0,0.0,0.046031285758345634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02058110827583013,0.0,0.0,0.011008838026008489,0.0,0.0,0.016237632020028918,0.01666900137573685,0.0,0.0,0.0,0.013501842318360966,0.0,0.0,0.0,0.0
Amazon,Unknown,data scientist,senior,0.0,0.017973398276828645,0.0,0.015553746226267214,0.01940756007758592,0.0,0.0,0.018753394401285785,0.0,0.0,0.02039829906720485,0.017973398276828645,0.010912527510136688,0.015068453028959565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04199093268771278,0.0,0.016502614829716843,0.0,0.01835157096868261,0.0,0.012195456885221043,0.015306520302616181,0.012660267674652937,0.04704305798017357,0.0,0.0,0.018753394401285785,0.01940756007758592,0.0,0.0,0.01695647969278005,0.0,0.0,0.0,0.008749993007411945,0.0,0.03013690605791913,0.012905918526234822,0.0,0.015186384439478664,0.02067183317964016,0.036438575350446,0.0107314709866498,0.0,0.0,0.0,0.01204770137688798
Zurich Insurance,Unknown,data scientist,senior,0.0,0.0,0.0,0.0,0.0,0.0,0.013168669491051905,0.0,0.0,0.0,0.0,0.0,0.01480901952831947,0.010224442273347897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007123058127540265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010640088706200646,0.01589059817326063,0.0,0.0,0.0,0.01100371479936501,0.0,0.0,0.0,0.014423247202013724,0.008645265001531737,0.005937158792912827,0.0,0.010224442273347897,0.00875709130210099,0.0,0.0,0.0,0.006181193740950946,0.014563313885006651,0.0,0.008590409098787173,0.0,0.016349525331868845
eDreams ODIGEO,Unknown,data scientist,senior,0.0,0.0,0.020109037150982636,0.04599955020815693,0.0,0.0,0.0,0.0,0.0,0.0,0.04021807430196527,0.0,0.010757780361464634,0.01485477199686464,0.0,0.0,0.0,0.021589207089879,0.0,0.0,0.0,0.020697736184758616,0.0,0.0,0.0,0.0,0.0,0.060112584576328024,0.0,0.012480736367881187,0.0,0.0,0.0,0.01848745836503518,0.0,0.0,0.0,0.0,0.0,0.020955084190638622,0.012560434791146467,0.008625912085962755,0.0,0.02970954399372928,0.0,0.0,0.0,0.0,0.00898046281992528,0.010579291344060278,0.0,0.0,0.0,0.0
ManoMano,Unknown,data scientist,junior,0.0,0.0,0.0,0.03681810023666114,0.0,0.0,0.0,0.0,0.0,0.009942991959818195,0.0,0.0,0.0,0.017834668444529436,0.0,0.0,0.0,0.0,0.0,0.012233349043560082,0.009058219649753488,0.01242487136407824,0.0,0.0,0.0,0.010860245011007115,0.0,0.0360856435726118,0.009058219649753488,0.007492198302058188,0.0278395313732846,0.0,0.01440340024969543,0.0,0.01148516701202904,0.0,0.0,0.0,0.0,0.0,0.0,0.0051781434988458835,0.0,0.017834668444529436,0.0,0.0,0.008987124651373853,0.0,0.005390980652735585,0.012701517972757783,0.0,0.0,0.0,0.0
PayFit España,Unknown,data scientist,junior,0.0,0.0,0.0,0.02102805634331277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02120012459545415,0.03166164028060207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011829648194511445,0.0,0.0,0.0,0.0,0.0,0.0,0.012315882045272328,0.0,0.0,0.0,0.0,0.0
Toptal,Remote,data scientist,unknown,0.0,0.0,0.0,0.015241424527685728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02138680444344099,0.0,0.016464223907354754,0.0,0.0,0.04292002017201713,0.0,0.0,0.0,0.010286937019810528,0.021460010086008566,0.0,0.0,0.0,0.0,0.05975285085429567,0.0,0.0124060474856951,0.0,0.0,0.0,0.0,0.0,0.0,0.04870831211774718,0.0,0.0,0.0,0.0,0.017148583511671842,0.0,0.0,0.0,0.012982739934617682,0.07440719712008706,0.0,0.0,0.010515981342028488,0.0,0.0,0.02025673948082727,0.011805781616638993
Meta,Remote,data scientist,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023551273567039063,0.0,0.0,0.015296393106851606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044144893063359204,0.0,0.0,0.0,0.025723907078767913,0.0,0.0,0.021455574927928826,0.0,0.0,0.0,0.0,0.0,0.0544082327244232,0.0,0.0,0.0,0.0,0.0,0.0,0.012265108390265065,0.0,0.021121869413753,0.018090584697166456,0.0,0.02128717714958871,0.0,0.01276924095486366,0.0,0.0,0.0,0.0,0.0
King,Unknown,data scientist,senior,0.02040966436310743,0.0,0.0,0.0,0.0,0.0,0.0,0.017477382035682984,0.0,0.0,0.0,0.03350091630793868,0.010170020860675913,0.0,0.015658393570245482,0.019265287026316014,0.0,0.0,0.016417607406991802,0.0,0.014265039023944333,0.009783449823988757,0.0,0.030759498552103574,0.0,0.0,0.01692408689510851,0.011365657572268347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046324316625780244,0.0,0.0,0.0,0.0,0.01630925765520168,0.020102429216763928,0.0,0.024055556426514395,0.01234730848294497,0.0,0.019265287026316014,0.01697961682585051,0.0,0.0,0.01179884185706383,0.0,0.0
Sysdig,Remote,data scientist,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016164688060435983,0.0,0.0,0.0,0.0,0.0,0.026094882799983544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01806508676573546,0.022673493904385267,0.0,0.0,0.0,0.0,0.0,0.028748349488872685,0.0,0.0,0.0,0.0,0.0,0.037746729061251705,0.012961333418351085,0.0,0.022320845701438427,0.01911749105935353,0.0,0.02249553707901321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQVIA,On-site,data scientist,junior,0.0,0.0,0.0,0.03826076262406708,0.0,0.02188374924110682,0.023870392329881862,0.0,0.0,0.0,0.10035582003093502,0.0,0.0,0.01853349334835102,0.020665186563254927,0.0,0.0,0.0,0.0,0.0,0.01882630497435505,0.0,0.0,0.0,0.0,0.0,0.0,0.0749992114744483,0.01882630497435505,0.015571537853658814,0.0,0.0,0.0,0.0,0.023870392329881862,0.0,0.0,0.0,0.0,0.0,0.0,0.010762082669622558,0.0,0.01853349334835102,0.015873676926266986,0.0,0.03735708694895976,0.0,0.011204436390765795,0.013199208025326337,0.0,0.0,0.0,0.0
Glovo,On-site,data scientist,senior,0.0,0.0,0.0,0.05677832717391744,0.0,0.0,0.0,0.02281950486285423,0.02515389948470169,0.0,0.024821057713483665,0.0,0.0,0.01833559460288734,0.0,0.0,0.015704179428382512,0.0,0.0,0.02515389948470169,0.0,0.012773851391369296,0.0,0.0,0.0,0.0,0.0,0.01483967551378059,0.0,0.015405266565874124,0.0,0.0,0.0,0.0,0.02361550672321183,0.0,0.0,0.020632983156358815,0.019904960082845195,0.0,0.0,0.010647166252147261,0.0,0.0,0.031408358856765024,0.01612137706862877,0.0369581917972244,0.0,0.0,0.026116536465381864,0.0,0.0,0.0,0.0
ManoMano,Unknown,data scientist,senior,0.0,0.0,0.0,0.042866916689506686,0.0,0.0,0.0,0.0,0.0,0.011576518213765766,0.0,0.0,0.007518870387299044,0.020764711961845306,0.0,0.0,0.0,0.0,0.0,0.014243156244161016,0.010546387363424921,0.014466143614640764,0.0,0.0,0.0,0.0,0.0,0.03361130024137631,0.010546387363424921,0.008723085611999979,0.010804421958968895,0.0,0.016769723439845396,0.0,0.01337205598075602,0.0,0.0,0.0,0.0,0.0,0.0,0.0060288565826194475,0.0,0.020764711961845306,0.0,0.0,0.010463612224213752,0.0,0.006276660583520525,0.014788240274991864,0.0,0.0,0.0,0.0
Zurich Insurance,Unknown,data scientist,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02986925584035236,0.0,0.015979228218552657,0.0,0.0,0.0,0.0,0.0641356963156671,0.0,0.0,0.0,0.015371844329912728,0.0,0.0,0.0,0.0,0.0,0.035715646740399454,0.0,0.0,0.02296173698426053,0.0,0.03563929476161135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018656827645498867,0.012812626135081705,0.0,0.0,0.018898153274682545,0.0,0.0,0.030269792196765025,0.0,0.015714106915851036,0.0,0.0,0.0,0.0352829295745533
MANGO,Unknown,data scientist,junior,0.0,0.0,0.0,0.14168673807483684,0.0,0.0,0.017679302731201288,0.017083390984364653,0.018830991393597642,0.0,0.07432726277162262,0.0,0.009940758995103237,0.013726596322508985,0.0,0.0,0.0,0.0,0.0,0.018830991393597642,0.0,0.009562902394528004,0.019949571135010828,0.0,0.0,0.0,0.0,0.05554721287920778,0.0,0.0115328616262654,0.0,0.0,0.0,0.0,0.0,0.0,0.022640015861242296,0.03089298567627204,0.0,0.0,0.01160650719173984,0.00797079976336584,0.0,0.013726596322508985,0.0,0.0,0.0,0.0,0.0,0.009775825686774573,0.0,0.0,0.0,0.0
International Flavors & Fragrances,Hybrid,data scientist,senior,0.0,0.023027088968594654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021525812520051573,0.0,0.0,0.0,0.019305342438456528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026898890459707867,0.0,0.0,0.0,0.0,0.0,0.031249056676242098,0.01961034854840676,0.016220032829645594,0.060270443283992725,0.0,0.0,0.048052802780014836,0.02486450284396474,0.020776730565597406,0.0,0.0,0.0,0.0,0.01632360933376602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011671058299048784,0.013748904540331583,0.0,0.016220032829645594,0.0,0.015435227506771213
Fluendo,Unknown,data scientist,junior,0.0,0.0,0.0,0.031083163954022764,0.0,0.0,0.038784763687373415,0.03747745555248872,0.0,0.03357692518559847,0.0,0.0,0.06542395834725542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024371838163166192,0.030589098806839632,0.0,0.06267502215969409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08495956781583518,0.0,0.03497259930686305,0.0,0.0,0.0,0.0,0.030349014991896378,0.0,0.01820503876352539,0.021446156269577254,0.0,0.0,0.0,0.0
Accenture España,On-site,data scientist,senior,0.0,0.0,0.02206374226589323,0.016823650191363424,0.0,0.0,0.0,0.0,0.022359609393726727,0.0,0.0,0.0,0.011803493696208367,0.016298734658283416,0.0,0.0,0.0,0.02368779257702095,0.01905454553043781,0.0,0.0,0.011354832984771999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013693930168905912,0.08480657327149137,0.0,0.02632593923200717,0.02028453741742855,0.020992113222329113,0.0,0.0,0.0,0.0,0.0,0.0,0.018928793024148908,0.0,0.016298734658283416,0.02791927494829901,0.014330489567343414,0.016426294717981238,0.0,0.0,0.034822963797608034,0.0,0.0,0.0,0.039094050518673165
HP,Hybrid,data scientist,senior,0.0,0.0,0.0,0.018809747787968036,0.0,0.0,0.0,0.0,0.0,0.02031882903461123,0.02466845319294816,0.0,0.013196942216293011,0.018222863926563783,0.0,0.0,0.0,0.0,0.0,0.0,0.01851076790216599,0.012695315355980572,0.0,0.0,0.0,0.0,0.0,0.0,0.01851076790216599,0.03062110419240617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030816641831439794,0.0105817054760705,0.0,0.0,0.0,0.0,0.01836548294939427,0.0,0.0,0.012977983549190468,0.0,0.0,0.0,0.029139503888948804
M Digital Partner,On-site,data scientist,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058484468086448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022678097399484842,0.0,0.0,0.0,0.0,0.045259233507791874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07107831885313792,0.08135537501156227,0.0,0.0,0.0,0.024636802808570512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IT at Nestlé North America,Unknown,data scientist,senior,0.0,0.0,0.13689000686127092,0.0,0.0,0.0,0.0,0.017978755972364684,0.01981795062192583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01981795062192583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011691704371974964,0.0,0.0,0.015033290178858764,0.0,0.023333420302150496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008388560794592517,0.0,0.0,0.0,0.0,0.029118173926015577,0.0,0.0,0.010288190711771093,0.0,0.0,0.0,0.0
Accenture España,Unknown,data scientist,senior,0.0,0.0,0.04194091300075215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025075061138299517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01799084787765793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zurich Insurance,Unknown,data scientist,senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531982308791029,0.0,0.0,0.0,0.02426671433021486,0.014733506910070157,0.020344613713002446,0.0,0.0,0.03484975219727101,0.0,0.0,0.0,0.020666039323909098,0.014173473934888565,0.0,0.0,0.0,0.024777302730881395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021895211593563668,0.0,0.0,0.022085933542316052,0.0,0.0172023639236716,0.011813769295703214,0.0,0.020344613713002446,0.0,0.0,0.020503838351857512,0.08372998740570346,0.012299350476326623,0.014489054143520022,0.0,0.017093211549255506,0.0,0.0
Centre for Genomic Regulation (CRG),On-site,data scientist,junior,0.0,0.0,0.0,0.0,0.015209622487895093,0.0,0.015209622487895093,0.0,0.0,0.0,0.0,0.0,0.017104203017218666,0.0,0.013167344797913726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00955752781648406,0.01199565501667391,0.0,0.0,0.018353410683316005,0.0,0.0,0.015209622487895093,0.0,0.0,0.0,0.0,0.0,0.009985155832975962,0.0,0.0,0.0,0.0,0.0,0.04760602020184414,0.0,0.0,0.02523062483808816,0.0,0.0,0.0,0.0
HP,Hybrid,data scientist,senior,0.028135321171947714,0.0,0.0,0.019982393879862236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01935892223034784,0.0,0.0,0.0,0.0,0.0,0.0,0.05899432455065631,0.01348677264213716,0.0,0.0,0.0,0.02357684856598488,0.0,0.01566789244727504,0.0,0.01626504969408367,0.04029181138305635,0.0,0.0,0.07227925183928441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011241395106785637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013787063068021669,0.0,0.0,0.0,0.0
Ocado Technology,Unknown,data scientist,unknown,0.0,0.0,0.019939718631953502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106671996228063,0.0,0.016423880764308882,0.0,0.0,0.0,0.0,0.020207103339876045,0.0,0.010261730403693705,0.0,0.0,0.0,0.017939003657327975,0.0,0.05960643534008873,0.0,0.012375648303130187,0.0,0.0,0.0,0.0,0.018971252750282597,0.0,0.0,0.0,0.0,0.0,0.012454675663982338,0.017106563446739633,0.0,0.0,0.0,0.0,0.04453492398001821,0.0,0.008904847132637556,0.010490213486711622,0.0,0.0,0.0,0.0
Socialpoint,Unknown,data scientist,senior,0.0,0.0,0.0,0.0,0.023651619830480756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013298887187653124,0.0,0.020475789822197853,0.025192365120056025,0.015728194442030736,0.0,0.0,0.0,0.01865376161030773,0.012793385313335936,0.0,0.0,0.0,0.0,0.022130881092128674,0.014862368517997963,0.01865376161030773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030288131621906588,0.0,0.0,0.0,0.01552734855172191,0.021326896044978234,0.0,0.036727267214389486,0.03145638888406147,0.0,0.018507354346768364,0.025192365120056025,0.011101747565223535,0.026156474176391904,0.0,0.015428824478499943,0.025192365120056025,0.01468230172459465
YourCode (YCG),On-site,data scientist,unknown,0.0,0.0,0.0,0.04441843572089833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015582014606325162,0.0,0.0,0.0,0.0,0.03127070166058616,0.025154264865456365,0.0,0.0,0.014989729140782747,0.0,0.0,0.0,0.0,0.0,0.06965564563839263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018193053938758124,0.037482384915892376,0.0,0.0,0.018428380665893467,0.0,0.0,0.0,0.03902302281599593,0.0,0.0,0.0,0.0,0.0
Mediktor,Hybrid,data scientist,unknown,0.0,0.01820893281850256,0.04133122202108065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022111064057186297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04931544369032793,0.01899915049521442,0.0,0.0,0.0,0.0,0.0,0.0,0.012908079962665256,0.026593975003559145,0.0,0.0,0.0,0.013422397679432648,0.0,0.0,0.0,0.010872102828296914,0.0,0.0,0.02094272968338054,0.0
TMC,Remote,data scientist,junior,0.0,0.02262892110604239,0.0,0.019582523618327588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022179258581936617,0.0,0.0,0.013216887095085433,0.0,0.0,0.0,0.0,0.0,0.0,0.0192712605040572,0.0,0.039485526748076545,0.02948512256517022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011016442099233588,0.0,0.0,0.016248847748936077,0.0,0.0,0.0,0.02293850150432753,0.013511168370521966,0.0,0.015939567686564952,0.0,0.0
Affirm,Remote,data scientist,senior,0.0,0.0,0.0,0.028514388313625565,0.0,0.0,0.0,0.0,0.0,0.015401030032462307,0.0,0.0,0.010002864981224404,0.013812354744085903,0.0,0.0,0.0,0.0,0.0,0.018948640085283526,0.0,0.009622647679941842,0.0,0.0,0.0,0.0,0.0,0.03353655012385346,0.01403057685556496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01167902012308849,0.024061794636988654,0.0,0.0,0.0,0.012144366400858761,0.0,0.0,0.0,0.009836901233895757,0.0,0.0,0.0,0.0
Locaria - a Stagwell company,On-site,data scientist,senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019456188930023204,0.0,0.017431252748343975,0.02116273736958483,0.0,0.0339644427667033,0.01563315220387605,0.0,0.0,0.0,0.0,0.0,0.0,0.015880141189187482,0.0,0.0,0.0,0.0,0.0,0.0,0.012652488833197285,0.0,0.013134718681425728,0.016268674785359365,0.0,0.0,0.0,0.0,0.0,0.0,0.035183867563539424,0.016971212405524853,0.0,0.0,0.018155808324163063,0.0,0.0,0.026779150887446295,0.0,0.03151100632728155,0.0,0.028353099358530896,0.011133639198619186,0.0,0.0,0.021446522334400732,0.0
Revolut,Remote,data scientist,unknown,0.0,0.0,0.0,0.03985805954052313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196122589601463,0.013450755455319534,0.0,0.0,0.0,0.0,0.0,0.04687815137109388,0.0196122589601463,0.0,0.0,0.0,0.0,0.0,0.02486692510780231,0.0,0.0,0.02172635348939656,0.0,0.0,0.0489755986684016,0.011211374327285964,0.0,0.038614446273885605,0.0,0.0,0.0,0.0,0.011672195276636526,0.013750243938689283,0.0,0.0,0.0,0.0
Meta,Remote,data scientist,senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023610355682593943,0.0,0.0,0.030669533083679423,0.0,0.0,0.0,0.0,0.030774512903482605,0.0,0.0,0.0,0.04425563754881996,0.0,0.0,0.0,0.05157687918208531,0.0,0.0,0.043018799300256476,0.0,0.0,0.0,0.0,0.0,0.054544724429800025,0.0,0.0,0.023827995596683815,0.0,0.0,0.0,0.012295877365418111,0.0,0.042349713965188995,0.018135967806172895,0.0,0.021340579419177625,0.0,0.012801274626736896,0.0,0.0,0.0,0.0,0.0
Shotl - On-demand Shuttles,On-site,data scientist,unknown,0.0,0.0,0.0,0.18607700152861867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Savana,Remote,data scientist,junior,0.0,0.0,0.019110568326922064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014117191842427827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009835018419867711,0.0,0.0,0.0,0.0,0.0,0.01142556599034044,0.014340230091089128,0.011861033590911608,0.014691087246629831,0.0,0.04560456285254776,0.0,0.018182374015578793,0.0,0.0,0.0,0.0,0.0,0.02387354953793241,0.008197611902704093,0.0,0.028234383684855653,0.01209117667138393,0.024824782372327353,0.04268303496973851,0.0,0.008534558220714158,0.010054000525390627,0.0,0.0,0.0,0.0
Koa Health,Remote,data scientist,senior,0.023369164841429486,0.01917935595634546,0.0,0.0,0.0,0.0,0.0,0.02001168733214431,0.0,0.0,0.0,0.0,0.0116447232892039,0.016079498150690354,0.0,0.0,0.0,0.0,0.0,0.022058847231669294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026027466264236104,0.0,0.013509731242523094,0.01673316569261765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009337089621000634,0.0,0.016079498150690354,0.0,0.0,0.01620534238259032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revolut,Remote,data scientist,unknown,0.0,0.0,0.0,0.04751778814165401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02566503879362876,0.0,0.0,0.0,0.0,0.03157695179155225,0.023381247782522034,0.016035656412757768,0.0,0.0,0.0,0.0,0.0,0.0745159562374685,0.023381247782522034,0.0,0.0,0.0,0.0,0.0,0.029645730189288053,0.0,0.0,0.025901618746648127,0.0,0.0,0.058387491725976674,0.01336592187883919,0.0,0.06905277496202322,0.0,0.0,0.0,0.0,0.013915301163603754,0.016392699140569456,0.0,0.0,0.0,0.0
Oracle,Remote,data scientist,junior,0.0,0.0,0.0,0.0,0.0,0.0388276761533167,0.0,0.0,0.0,0.03666561715205213,0.0,0.0,0.023814070685673844,0.0,0.0,0.0,0.02816418613944497,0.0,0.0,0.0,0.0,0.04581775570570997,0.0,0.0,0.0,0.0,0.0,0.053227535424578074,0.03340294501888846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03700360027582641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08673718992877155,0.033140776246898304,0.0,0.0,0.0,0.0,0.0,0.0,0.02629132544432016
